signal_index,signal_time,entry_index,entry_time,exit_index,exit_time,direction,entry,stop,target,exit_price,gross_r,cost_r,net_r,outcome,structure_key,symbol_metadata_version,spread_price,spread_points,spread_pips,entry_slippage_price,exit_slippage_price,slippage_price_round_trip,commission_usd_round_turn,commission,spread_r,slippage_r,commission_r,swap_r,price_cost_round_trip,total_cost,total_cost_r,partial_taken,break_even_activated,ambiguous_bar,unresolved_open_position,management_events,experiment_id,strategy_id,strategy_version,symbol
46710,2026-01-28 13:45,46711,2026-01-28 13:50,46714,2026-01-28 14:05,long,5265.36,5251.94057,5292.19886,5251.94057,-1.0,0.026082,-1.026082,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-01-28 12:35@5272.87000|poi@bullish_order_block@2026-01-28 13:30@5253.36000@5261.88000|confirm@2026-01-28 13:45|choch@2026-01-28 13:45@5252.02000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0186297033,0.0074518813,0.0,0.0,0.35,0.35,0.0260815847,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
47193,2026-01-30 08:00,47194,2026-01-30 08:05,47205,2026-01-30 09:00,short,5202.95,5238.39564,5132.05871,5132.05871,1.5,0.009874,1.490126,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-01-30 06:10@5221.98000|poi@bearish_order_block@2026-01-30 07:40@5225.17000@5235.92000|confirm@2026-01-30 08:00|choch@2026-01-30 08:00@5239.77000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0070530536,0.0028212215,0.0,0.0,0.35,0.35,0.0098742751,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 2}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 2}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 5202.95, 'bar': 2})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
47262,2026-01-30 13:45,47263,2026-01-30 13:50,47264,2026-01-30 13:55,short,5096.97,5134.05664,5022.79671,5134.05664,-1.0,0.009437,-1.009437,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-01-30 13:40@5122.34000|poi@bearish_order_block@2026-01-30 13:35@5124.25000@5131.02000|confirm@2026-01-30 13:45|choch@2026-01-30 13:45@5122.34000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.006740972,0.0026963888,0.0,0.0,0.35,0.35,0.0094373607,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
47274,2026-01-30 14:45,47275,2026-01-30 14:50,47290,2026-01-30 16:05,short,5066.0,5120.67079,4956.65843,5066.0,0.5,0.006402,0.493598,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-01-30 14:00@5137.70000|poi@bearish_order_block@2026-01-30 14:40@5109.03000@5117.29000|confirm@2026-01-30 14:45|choch@2026-01-30 14:45@5136.20000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0045728258,0.0018291303,0.0,0.0,0.35,0.35,0.0064019561,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 8}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 8}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 5066.0, 'bar': 8})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
47521,2026-02-02 12:20,47522,2026-02-02 12:25,47531,2026-02-02 13:10,short,4691.57,4734.54446,4605.62107,4734.54446,-1.0,0.008144,-1.008144,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-02-02 09:25@4573.90000|poi@bearish_order_block@2026-02-02 12:10@4712.29000@4730.66000|confirm@2026-02-02 12:20|choch@2026-02-02 12:20@4733.73000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0058174088,0.0023269635,0.0,0.0,0.35,0.35,0.0081443723,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
47553,2026-02-02 15:00,47554,2026-02-02 15:05,47555,2026-02-02 15:10,short,4748.08,4798.78729,4646.66543,4798.78729,-1.0,0.006902,-1.006902,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-02-02 14:45@4789.76000|poi@bearish_order_block@2026-02-02 14:55@4773.44000@4795.36000|confirm@2026-02-02 15:00|choch@2026-02-02 15:00@4812.38000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0049302576,0.001972103,0.0,0.0,0.35,0.35,0.0069023606,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
48307,2026-02-05 08:50,48308,2026-02-05 08:55,48314,2026-02-05 09:25,short,4907.96,4933.05668,4857.76664,4933.05668,-1.0,0.013946,-1.013946,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-02-05 06:20@4885.83000|poi@bearish_order_block@2026-02-05 08:40@4922.77000@4930.48000|confirm@2026-02-05 08:50|choch@2026-02-05 08:50@4930.24000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.009961477,0.0039845908,0.0,0.0,0.35,0.35,0.0139460678,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
48316,2026-02-05 09:35,48317,2026-02-05 09:40,48324,2026-02-05 10:15,short,4907.97,4942.89675,4838.1165,4942.89675,-1.0,0.010021,-1.010021,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-02-05 06:20@4885.83000|poi@bearish_order_block@2026-02-05 09:25@4924.71000@4940.76000|confirm@2026-02-05 09:35|choch@2026-02-05 09:35@4940.76000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0071578375,0.002863135,0.0,0.0,0.35,0.35,0.0100209725,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
48873,2026-02-09 10:00,48874,2026-02-09 10:05,48890,2026-02-09 11:25,long,5016.8,4999.98829,5050.42343,5016.8,0.5,0.020819,0.479181,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-02-09 06:55@5008.78000|poi@bullish_order_block@2026-02-09 09:45@5001.40000@5012.90000|confirm@2026-02-09 10:00|choch@2026-02-09 10:00@5000.85000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0148705872,0.0059482349,0.0,0.0,0.35,0.35,0.0208188221,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 8}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 8}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 5016.8, 'bar': 8})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
48920,2026-02-09 13:55,48921,2026-02-09 14:00,48924,2026-02-09 14:15,long,5010.78,5006.35889,5019.62221,5010.78,0.5,0.079166,0.420834,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-02-09 11:25@5022.00000|poi@bullish_order_block@2026-02-09 13:45@5007.46000@5011.02000|confirm@2026-02-09 13:55|choch@2026-02-09 13:55@4988.66000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0565468853,0.0226187541,0.0,0.0,0.35,0.35,0.0791656394,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 1}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 1}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 5010.78, 'bar': 1})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
49110,2026-02-10 06:45,49111,2026-02-10 06:50,49117,2026-02-10 07:20,long,5032.79,5022.10957,5054.15086,5022.10957,-1.0,0.03277,-1.03277,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-02-10 05:55@5016.53000|poi@bullish_order_block@2026-02-10 06:35@5023.10000@5026.32000|confirm@2026-02-10 06:45|choch@2026-02-10 06:45@5016.39000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0234072973,0.0093629189,0.0,0.0,0.35,0.35,0.0327702162,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
49660,2026-02-12 06:35,49661,2026-02-12 06:40,49665,2026-02-12 07:00,long,5059.2,5053.63661,5070.32679,5070.32679,1.500001,0.062911,1.43709,TARGET,ST-C1|1.0.0|XAUUSD|long|sweep@2026-02-12 06:00@5054.95000|poi@bullish_order_block@2026-02-12 06:30@5054.22000@5056.28000|confirm@2026-02-12 06:35|choch@2026-02-12 06:35@5050.93000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0449366304,0.0179746521,0.0,0.0,0.35,0.35,0.0629112825,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 3}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 3}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 5059.2, 'bar': 3})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
49692,2026-02-12 09:15,49693,2026-02-12 09:20,49693,2026-02-12 09:20,long,5061.97,5060.30861,5066.64,5060.30861,-1.0,0.210667,-1.210667,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-02-12 08:05@5064.62000|poi@bullish_order_block@2026-02-12 09:10@5061.21000@5066.28000|confirm@2026-02-12 09:15|choch@2026-02-12 09:15@5051.83000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.1504764083,0.0601905633,0.0,0.0,0.35,0.35,0.2106669716,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
51319,2026-02-20 09:20,51320,2026-02-20 09:25,51334,2026-02-20 10:35,short,5011.91,5026.69261,4982.34479,5026.69261,-1.0,0.023676,-1.023676,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-02-20 07:10@5003.37000|poi@bearish_order_block@2026-02-20 09:05@5021.11000@5025.92000|confirm@2026-02-20 09:20|choch@2026-02-20 09:20@5028.10000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0169117632,0.0067647053,0.0,0.0,0.35,0.35,0.0236764685,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
52392,2026-02-26 06:45,52393,2026-02-26 06:50,52397,2026-02-26 07:10,short,5191.46,5195.93793,5182.50414,5195.93793,-1.0,0.078161,-1.078161,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-02-26 04:00@5195.35000|poi@bearish_order_block@2026-02-26 06:35@5194.08000@5195.45000|confirm@2026-02-26 06:45|choch@2026-02-26 06:45@5199.18000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0558293676,0.022331747,0.0,0.0,0.35,0.35,0.0781611146,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
53014,2026-03-02 12:35,53015,2026-03-02 12:40,53017,2026-03-02 12:50,long,5394.52,5385.19621,5413.16757,5385.19621,-1.0,0.037538,-1.037538,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-03-02 12:05@5386.07000|poi@bullish_order_block@2026-03-02 12:20@5386.24000@5391.38000|confirm@2026-03-02 12:35|choch@2026-03-02 12:35@5383.71000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0268131307,0.0107252523,0.0,0.0,0.35,0.35,0.037538383,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
54615,2026-03-10 08:00,54616,2026-03-10 08:05,54642,2026-03-10 10:15,long,5168.62,5162.85668,5185.72,5168.62,0.5,0.060729,0.439271,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-03-10 06:25@5163.83000|poi@bullish_order_block@2026-03-10 07:55@5163.43000@5164.04000|confirm@2026-03-10 08:00|choch@2026-03-10 08:00@5154.31000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0433777753,0.0173511101,0.0,0.0,0.35,0.35,0.0607288854,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 9}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 9}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 5168.62, 'bar': 9})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
55419,2026-03-13 06:00,55420,2026-03-13 06:05,55425,2026-03-13 06:30,short,5112.16,5115.97157,5104.53686,5112.16,0.5,0.091826,0.408174,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-03-13 03:00@5099.42000|poi@bearish_order_block@2026-03-13 05:50@5111.70000@5115.21000|confirm@2026-03-13 06:00|choch@2026-03-13 06:00@5128.37000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0655897701,0.026235908,0.0,0.0,0.35,0.35,0.0918256781,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 4}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 4}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 5112.16, 'bar': 4})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
55509,2026-03-13 13:30,55510,2026-03-13 13:35,55512,2026-03-13 13:45,short,5082.59,5094.23696,5059.29607,5094.23696,-1.0,0.030051,-1.030051,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-03-13 13:15@5094.22000|poi@bearish_order_block@2026-03-13 13:10@5087.10000@5093.48000|confirm@2026-03-13 13:30|choch@2026-03-13 13:30@5096.66000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0214648286,0.0085859314,0.0,0.0,0.35,0.35,0.03005076,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
56534,2026-03-19 06:55,56535,2026-03-19 07:00,56554,2026-03-19 08:35,short,4850.79,4858.19007,4835.98986,4835.98986,1.5,0.047297,1.452703,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-03-19 04:00@4848.70000|poi@bearish_order_block@2026-03-19 06:40@4854.39000@4857.43000|confirm@2026-03-19 06:55|choch@2026-03-19 06:55@4866.06000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0337834642,0.0135133857,0.0,0.0,0.35,0.35,0.0472968499,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 18}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 18}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4850.79, 'bar': 18})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
58808,2026-03-31 12:25,58809,2026-03-31 12:30,58813,2026-03-31 12:50,short,4562.31,4570.05661,4546.81679,4562.31,0.5,0.045181,0.454819,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-03-31 11:35@4573.39000|poi@bearish_order_block@2026-03-31 12:20@4565.18000@4569.23000|confirm@2026-03-31 12:25|choch@2026-03-31 12:25@4575.20000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.032272181,0.0129088724,0.0,0.0,0.35,0.35,0.0451810534,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 0}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 0}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4562.31, 'bar': 0})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
59033,2026-04-01 08:10,59034,2026-04-01 08:15,59038,2026-04-01 08:35,long,4682.78,4674.2055,4699.929,4699.929,1.5,0.040819,1.459181,TARGET,ST-C1|1.0.0|XAUUSD|long|sweep@2026-04-01 06:40@4684.35000|poi@bullish_order_block@2026-04-01 08:00@4674.84000@4678.55000|confirm@2026-04-01 08:10|choch@2026-04-01 08:10@4672.81000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.029156219,0.0116624876,0.0,0.0,0.35,0.35,0.0408187066,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 3}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 3}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4682.78, 'bar': 3})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
60387,2026-04-09 06:00,60388,2026-04-09 06:05,60436,2026-04-09 10:05,short,4719.1,4733.32104,4690.65793,4719.1,0.5,0.024611,0.475389,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-04-09 05:30@4727.76000|poi@bearish_order_block@2026-04-09 05:40@4729.20000@4732.56000|confirm@2026-04-09 06:00|choch@2026-04-09 06:00@4732.87000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0175795863,0.0070318345,0.0,0.0,0.35,0.35,0.0246114208,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 45}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 45}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4719.1, 'bar': 45})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
61032,2026-04-13 13:45,61033,2026-04-13 13:50,61043,2026-04-13 14:40,long,4721.52,4710.48793,4743.58414,4710.48793,-1.0,0.031726,-1.031726,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-04-13 13:25@4710.47000|poi@bullish_order_block@2026-04-13 13:20@4711.11000@4714.57000|confirm@2026-04-13 13:45|choch@2026-04-13 13:45@4708.40000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.022661205,0.009064482,0.0,0.0,0.35,0.35,0.031725687,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
61838,2026-04-16 11:55,61839,2026-04-16 12:00,61842,2026-04-16 12:15,long,4813.71,4809.58354,4821.96293,4813.71,0.5,0.084818,0.415182,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-04-16 10:20@4823.14000|poi@bullish_order_block@2026-04-16 11:45@4810.27000@4813.43000|confirm@2026-04-16 11:55|choch@2026-04-16 11:55@4806.53000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0605846173,0.0242338469,0.0,0.0,0.35,0.35,0.0848184643,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 1}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 1}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4813.71, 'bar': 1})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
61862,2026-04-16 13:55,61863,2026-04-16 14:00,61897,2026-04-16 16:50,long,4817.15,4807.58046,4836.28907,4807.58046,-1.0,0.036574,-1.036574,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-04-16 10:20@4823.14000|poi@bullish_order_block@2026-04-16 13:40@4808.13000@4812.15000|confirm@2026-04-16 13:55|choch@2026-04-16 13:55@4806.62000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0261245577,0.0104498231,0.0,0.0,0.35,0.35,0.0365743808,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
62143,2026-04-17 14:20,62144,2026-04-17 14:25,62148,2026-04-17 14:45,long,4790.73,4783.96125,4804.2675,4804.2675,1.5,0.051708,1.448292,TARGET,ST-C1|1.0.0|XAUUSD|long|sweep@2026-04-17 13:55@4787.08000|poi@bullish_order_block@2026-04-17 14:15@4784.55000@4787.09000|confirm@2026-04-17 14:20|choch@2026-04-17 14:20@4782.28000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0369344414,0.0147737765,0.0,0.0,0.35,0.35,0.0517082179,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 3}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 3}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4790.73, 'bar': 3})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
62626,2026-04-21 08:35,62627,2026-04-21 08:40,62629,2026-04-21 08:50,long,4795.86,4785.33075,4816.9185,4785.33075,-1.0,0.033241,-1.033241,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-04-21 08:00@4789.58000|poi@bullish_order_block@2026-04-21 08:25@4785.87000@4790.73000|confirm@2026-04-21 08:35|choch@2026-04-21 08:35@4785.87000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0237433815,0.0094973526,0.0,0.0,0.35,0.35,0.0332407341,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
63489,2026-04-24 11:30,63490,2026-04-24 11:35,63497,2026-04-24 12:10,short,4686.07,4694.87004,4668.46993,4694.87004,-1.0,0.039773,-1.039773,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-04-24 11:20@4695.18000|poi@bearish_order_block@2026-04-24 11:15@4687.38000@4694.22000|confirm@2026-04-24 11:30|choch@2026-04-24 11:30@4697.39000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0284089618,0.0113635847,0.0,0.0,0.35,0.35,0.0397725465,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
63500,2026-04-24 12:25,63501,2026-04-24 12:30,63520,2026-04-24 14:05,short,4683.16,4695.93479,4657.61043,4695.93479,-1.0,0.027398,-1.027398,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-04-24 12:05@4693.01000|poi@bearish_order_block@2026-04-24 12:10@4690.97000@4695.29000|confirm@2026-04-24 12:25|choch@2026-04-24 12:25@4696.67000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0195697933,0.0078279173,0.0,0.0,0.35,0.35,0.0273977106,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
64299,2026-04-29 10:00,64300,2026-04-29 10:05,64300,2026-04-29 10:05,long,4588.16,4580.44679,4603.58643,4580.44679,-1.0,0.045377,-1.045377,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-04-29 09:35@4581.30000|poi@bullish_order_block@2026-04-29 09:50@4581.17000@4584.95000|confirm@2026-04-29 10:00|choch@2026-04-29 10:00@4581.17000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0324119271,0.0129647708,0.0,0.0,0.35,0.35,0.0453766979,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
65366,2026-05-05 06:55,65367,2026-05-05 07:00,65373,2026-05-05 07:30,short,4534.53,4537.44732,4528.69536,4528.69536,1.5,0.119973,1.380027,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-05-05 05:30@4542.52000|poi@bearish_order_block@2026-05-05 06:45@4535.71000@4537.06000|confirm@2026-05-05 06:55|choch@2026-05-05 06:55@4542.63000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.08569509,0.034278036,0.0,0.0,0.35,0.35,0.119973126,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 3}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 3}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4534.53, 'bar': 3})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
65931,2026-05-07 08:00,65932,2026-05-07 08:05,65947,2026-05-07 09:20,long,4699.96,4693.96682,4711.94636,4711.94636,1.5,0.0584,1.4416,TARGET,ST-C1|1.0.0|XAUUSD|long|sweep@2026-05-07 06:45@4702.23000|poi@bullish_order_block@2026-05-07 07:45@4694.49000@4698.85000|confirm@2026-05-07 08:00|choch@2026-05-07 08:00@4693.98000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0417140817,0.0166856327,0.0,0.0,0.35,0.35,0.0583997143,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 9}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 9}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4699.96, 'bar': 9})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
65998,2026-05-07 13:35,65999,2026-05-07 13:40,66006,2026-05-07 14:15,long,4736.33,4727.31757,4754.35486,4727.31757,-1.0,0.038835,-1.038835,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-05-07 11:45@4733.78000|poi@bullish_order_block@2026-05-07 13:30@4728.02000@4732.45000|confirm@2026-05-07 13:35|choch@2026-05-07 13:35@4725.79000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0277394665,0.0110957866,0.0,0.0,0.35,0.35,0.0388352531,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
67665,2026-05-15 14:30,67666,2026-05-15 14:35,67673,2026-05-15 15:10,short,4559.4,4566.33418,4545.53164,4545.53164,1.5,0.050475,1.449525,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2026-05-15 12:05@4563.57000|poi@bearish_order_block@2026-05-15 14:20@4562.98000@4565.40000|confirm@2026-05-15 14:30|choch@2026-05-15 14:30@4572.47000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0360532896,0.0144213159,0.0,0.0,0.35,0.35,0.0504746055,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 1}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 1}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4559.4, 'bar': 1})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
68122,2026-05-19 06:35,68123,2026-05-19 06:40,68124,2026-05-19 06:45,long,4554.64,4545.96421,4571.99157,4545.96421,-1.0,0.040342,-1.040342,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-05-19 05:15@4554.12000|poi@bullish_order_block@2026-05-19 06:20@4546.78000@4551.85000|confirm@2026-05-19 06:35|choch@2026-05-19 06:35@4546.78000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0288158197,0.0115263279,0.0,0.0,0.35,0.35,0.0403421475,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
68962,2026-05-22 07:35,68963,2026-05-22 07:40,68974,2026-05-22 08:35,short,4526.46,4533.38346,4512.61307,4533.38346,-1.0,0.050553,-1.050553,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-05-22 07:05@4529.94000|poi@bearish_order_block@2026-05-22 07:25@4527.92000@4532.94000|confirm@2026-05-22 07:35|choch@2026-05-22 07:35@4532.94000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0361091131,0.0144436452,0.0,0.0,0.35,0.35,0.0505527583,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
