time,open,high,low,close,volume,session,news_flag
2025-02-12T12:00:00Z,1.0373200000,1.0385000000,1.0316400000,1.0332400000,14138,OTHER,false
2025-02-12T16:00:00Z,1.0331700000,1.0426900000,1.0324600000,1.0425600000,22930,OTHER,false
2025-02-12T20:00:00Z,1.0425600000,1.0429200000,1.0380100000,1.0381300000,9233,OTHER,false
2025-02-13T00:00:00Z,1.0373000000,1.0401200000,1.0373000000,1.0399100000,6524,OTHER,false
2025-02-13T04:00:00Z,1.0399100000,1.0437700000,1.0395900000,1.0434300000,9155,OTHER,false
2025-02-13T08:00:00Z,1.0434400000,1.0439400000,1.0409400000,1.0422400000,13627,LONDON,false
2025-02-13T12:00:00Z,1.0422400000,1.0428400000,1.0374400000,1.0391900000,15370,OTHER,false
2025-02-13T16:00:00Z,1.0392000000,1.0444800000,1.0381500000,1.0424600000,17963,OTHER,false
2025-02-13T20:00:00Z,1.0424700000,1.0466000000,1.0372500000,1.0465200000,12973,OTHER,false
2025-02-14T00:00:00Z,1.0459700000,1.0467300000,1.0455300000,1.0458600000,7095,OTHER,false
2025-02-14T04:00:00Z,1.0458600000,1.0463200000,1.0446800000,1.0452100000,6824,OTHER,false
2025-02-14T08:00:00Z,1.0452100000,1.0487200000,1.0451300000,1.0480700000,12529,LONDON,false
2025-02-14T12:00:00Z,1.0480700000,1.0497200000,1.0456400000,1.0487700000,13429,OTHER,false
2025-02-14T16:00:00Z,1.0487700000,1.0513700000,1.0486700000,1.0506600000,14723,OTHER,false
2025-02-14T20:00:00Z,1.0506600000,1.0507600000,1.0487600000,1.0490500000,6061,OTHER,false
2025-02-17T00:00:00Z,1.0483700000,1.0505900000,1.0483500000,1.0504700000,6498,OTHER,false
2025-02-17T04:00:00Z,1.0504700000,1.0505000000,1.0484300000,1.0489300000,7647,OTHER,false
2025-02-17T08:00:00Z,1.0489300000,1.0495000000,1.0470300000,1.0473600000,11249,LONDON,false
2025-02-17T12:00:00Z,1.0473500000,1.0488600000,1.0466500000,1.0473700000,8928,OTHER,false
2025-02-17T16:00:00Z,1.0473900000,1.0483900000,1.0470700000,1.0481900000,6598,OTHER,false
2025-02-17T20:00:00Z,1.0481800000,1.0484400000,1.0478600000,1.0482500000,1761,OTHER,false
2025-02-18T00:00:00Z,1.0475200000,1.0485600000,1.0462100000,1.0465500000,5827,OTHER,false
2025-02-18T04:00:00Z,1.0465500000,1.0471900000,1.0451600000,1.0454600000,7824,OTHER,false
2025-02-18T08:00:00Z,1.0454600000,1.0468600000,1.0454000000,1.0463400000,11143,LONDON,false
2025-02-18T12:00:00Z,1.0464100000,1.0466500000,1.0441100000,1.0444100000,10440,OTHER,false
2025-02-18T16:00:00Z,1.0444100000,1.0468700000,1.0438600000,1.0445300000,12642,OTHER,false
2025-02-18T20:00:00Z,1.0445300000,1.0449200000,1.0434400000,1.0445000000,6076,OTHER,false
2025-02-19T00:00:00Z,1.0441500000,1.0450000000,1.0440300000,1.0445900000,6621,OTHER,false
2025-02-19T04:00:00Z,1.0445900000,1.0455700000,1.0444100000,1.0455700000,7133,OTHER,false
2025-02-19T08:00:00Z,1.0455700000,1.0460800000,1.0427700000,1.0428400000,10932,LONDON,false
2025-02-19T12:00:00Z,1.0428400000,1.0434700000,1.0418200000,1.0433300000,12734,OTHER,false
2025-02-19T16:00:00Z,1.0433300000,1.0440800000,1.0400200000,1.0409300000,13914,OTHER,false
2025-02-19T20:00:00Z,1.0409300000,1.0432000000,1.0407900000,1.0421800000,6030,OTHER,false
2025-02-20T00:00:00Z,1.0415800000,1.0432200000,1.0415800000,1.0420700000,6776,OTHER,false
2025-02-20T04:00:00Z,1.0420700000,1.0437000000,1.0419500000,1.0426900000,8581,OTHER,false
2025-02-20T08:00:00Z,1.0426900000,1.0441400000,1.0422900000,1.0436300000,9961,LONDON,false
2025-02-20T12:00:00Z,1.0436200000,1.0454200000,1.0430200000,1.0447800000,10744,OTHER,false
2025-02-20T16:00:00Z,1.0447200000,1.0494000000,1.0441300000,1.0488600000,14296,OTHER,false
2025-02-20T20:00:00Z,1.0488500000,1.0502900000,1.0484600000,1.0500500000,5604,OTHER,false
2025-02-21T00:00:00Z,1.0489500000,1.0505000000,1.0483700000,1.0486200000,6328,OTHER,false
2025-02-21T04:00:00Z,1.0486200000,1.0504400000,1.0485800000,1.0492200000,8721,OTHER,false
2025-02-21T08:00:00Z,1.0492200000,1.0499100000,1.0466200000,1.0468700000,11850,LONDON,false
2025-02-21T12:00:00Z,1.0468900000,1.0477200000,1.0458700000,1.0474600000,9135,OTHER,false
2025-02-21T16:00:00Z,1.0474600000,1.0492100000,1.0448800000,1.0462500000,13836,OTHER,false
2025-02-21T20:00:00Z,1.0462400000,1.0467300000,1.0450200000,1.0456600000,8347,OTHER,false
2025-02-24T00:00:00Z,1.0469800000,1.0520100000,1.0459900000,1.0517400000,10755,OTHER,false
2025-02-24T04:00:00Z,1.0517400000,1.0527500000,1.0509500000,1.0515900000,11047,OTHER,false
2025-02-24T08:00:00Z,1.0515900000,1.0515900000,1.0468300000,1.0471700000,13743,LONDON,false
2025-02-24T12:00:00Z,1.0471500000,1.0480700000,1.0459500000,1.0466300000,10196,OTHER,false
2025-02-24T16:00:00Z,1.0466200000,1.0483000000,1.0452100000,1.0471800000,13868,OTHER,false
2025-02-24T20:00:00Z,1.0471800000,1.0485100000,1.0461400000,1.0467100000,7934,OTHER,false
2025-02-25T00:00:00Z,1.0464000000,1.0468800000,1.0459100000,1.0464600000,6363,OTHER,false
2025-02-25T04:00:00Z,1.0464600000,1.0477700000,1.0464400000,1.0476300000,8450,OTHER,false
2025-02-25T08:00:00Z,1.0476300000,1.0479600000,1.0455700000,1.0472600000,13429,LONDON,false
2025-02-25T12:00:00Z,1.0472600000,1.0509100000,1.0464600000,1.0499500000,12072,OTHER,false
2025-02-25T16:00:00Z,1.0499500000,1.0518700000,1.0483300000,1.0501600000,16286,OTHER,false
2025-02-25T20:00:00Z,1.0501600000,1.0518400000,1.0501500000,1.0514300000,8332,OTHER,false
2025-02-26T00:00:00Z,1.0509500000,1.0524300000,1.0508500000,1.0514800000,7000,OTHER,false
2025-02-26T04:00:00Z,1.0514900000,1.0516500000,1.0489900000,1.0490700000,7093,OTHER,false
2025-02-26T08:00:00Z,1.0490700000,1.0511000000,1.0486500000,1.0496400000,11176,LONDON,false
2025-02-26T12:00:00Z,1.0496400000,1.0501500000,1.0474400000,1.0483700000,11220,OTHER,false
2025-02-26T16:00:00Z,1.0483600000,1.0528200000,1.0478700000,1.0491800000,18565,OTHER,false
2025-02-26T20:00:00Z,1.0491800000,1.0499800000,1.0477900000,1.0483800000,9584,OTHER,false
2025-02-27T00:00:00Z,1.0479300000,1.0491900000,1.0472300000,1.0477800000,5472,OTHER,false
2025-02-27T04:00:00Z,1.0477800000,1.0480000000,1.0458400000,1.0464600000,8321,OTHER,false
2025-02-27T08:00:00Z,1.0464600000,1.0484600000,1.0463200000,1.0483400000,10993,LONDON,false
2025-02-27T12:00:00Z,1.0483400000,1.0488800000,1.0418700000,1.0422800000,14156,OTHER,false
2025-02-27T16:00:00Z,1.0422500000,1.0440900000,1.0399800000,1.0406700000,18978,OTHER,false
2025-02-27T20:00:00Z,1.0407000000,1.0417000000,1.0396300000,1.0397100000,8833,OTHER,false
2025-02-28T00:00:00Z,1.0395300000,1.0403800000,1.0383800000,1.0384300000,6072,OTHER,false
2025-02-28T04:00:00Z,1.0384200000,1.0390900000,1.0380100000,1.0388200000,7343,OTHER,false
2025-02-28T08:00:00Z,1.0388200000,1.0407400000,1.0382100000,1.0394700000,11227,LONDON,false
2025-02-28T12:00:00Z,1.0394700000,1.0415500000,1.0391800000,1.0406100000,11099,OTHER,false
2025-02-28T16:00:00Z,1.0406100000,1.0419300000,1.0389300000,1.0395900000,18982,OTHER,false
2025-02-28T20:00:00Z,1.0395800000,1.0397600000,1.0359300000,1.0374000000,14463,OTHER,false
2025-03-03T00:00:00Z,1.0402800000,1.0422400000,1.0398600000,1.0419000000,8833,OTHER,false
2025-03-03T04:00:00Z,1.0419000000,1.0422600000,1.0409400000,1.0413800000,7053,OTHER,false
